1273,17.11.2025,07,33,50,57,66,23
1274,19.11.2025,10,31,49,51,68,19
1275,22.11.2025,28,32,36,51,69,02
1276,24.11.2025,08,16,26,30,58,14
1277,26.11.2025,07,08,15,19,28,03
1278,29.11.2025,19,22,30,32,59,01
1279,01.12.2025,05,18,26,47,59,01
1280,03.12.2025,01,14,20,46,51,26
1281,06.12.2025,13,14,26,28,44,07
1282,08.12.2025,08,32,52,56,64,23
1283,10.12.2025,10,16,29,33,69,22
1284,13.12.2025,01,28,31,57,58,16
1285,15.12.2025,23,35,59,63,68,02
1286,17.12.2025,25,33,53,62,66,17
1287,20.12.2025,04,05,28,52,69,20
1288,22.12.2025,03,18,36,41,54,07
1289,24.12.2025,04,25,31,52,59,19
1290,27.12.2025,05,20,34,39,62,01
1291,29.12.2025,11,19,34,48,53,21
1292,31.12.2025,11,18,21,24,38,26
1293,03.01.2026,18,21,40,53,60,23
1294,05.01.2026,04,18,24,51,56,14
1295,07.01.2026,15,28,57,58,63,23
1296,10.01.2026,05,19,21,28,64,14
1297,12.01.2026,05,27,45,56,59,04
1298,14.01.2026,06,24,39,43,51,02
1299,17.01.2026,05,08,27,49,57,14
1300,19.01.2026,05,28,34,37,55,17
1301,21.01.2026,11,26,27,53,55,12
1302,24.01.2026,02,16,35,61,63,05
1303,26.01.2026,21,31,51,60,63,18
1304,28.01.2026,21,35,40,46,68,11
1305,31.01.2026,02,08,14,40,63,23
1306,02.02.2026,03,08,31,60,65,04
1307,04.02.2026,27,29,30,37,58,15
1308,07.02.2026,25,36,42,51,58,06
1309,09.02.2026,06,19,22,28,48,24
1310,11.02.2026,06,20,33,40,48,05
1311,14.02.2026,23,43,58,60,64,24
1312,16.02.2026,16,18,19,56,58,06
1313,18.02.2026,09,33,52,64,66,01
1314,21.02.2026,27,28,36,48,49,21
1315,23.02.2026,05,11,23,29,47,06
1316,25.02.2026,50,52,54,56,64,23
1317,28.02.2026,06,20,35,54,65,10
1318,02.03.2026,02,17,18,38,62,20
1319,04.03.2026,07,14,42,47,56,06
1320,07.03.2026,17,18,30,50,68,24
1321,09.03.2026,22,23,28,36,54,13
1322,11.03.2026,03,06,55,58,63,12
1323,14.03.2026,09,30,42,50,52,21
1324,16.03.2026,07,10,20,47,52,20
1325,18.03.2026,14,18,19,21,69,01
1326,21.03.2026,12,28,36,41,59,02
1327,23.03.2026,12,18,47,56,63,01
1328,25.03.2026,07,21,55,56,64,26
1329,28.03.2026,11,42,43,59,61,25
1330,30.03.2026,07,11,31,41,57,20
1331,01.04.2026,04,10,11,52,64,24
1332,04.04.2026,03,06,13,41,65,01
1333,06.04.2026,07,24,37,42,57,05
1334,08.04.2026,03,16,17,42,52,03
1335,11.04.2026,06,47,49,53,60,06
1336,13.04.2026,38,43,59,63,64,15
1337,15.04.2026,13,21,27,43,45,26
1338,18.04.2026,24,25,39,46,61,01
1339,20.04.2026,09,17,36,47,64,26
1340,22.04.2026,24,29,32,49,63,11
1341,25.04.2026,04,30,36,52,57,02
1342,27.04.2026,18,31,33,36,62,03
1343,29.04.2026,03,19,35,51,67,15
1344,02.05.2026,25,37,42,52,65,14
1345,04.05.2026,30,36,42,60,63,13
1346,06.05.2026,18,27,51,65,68,05
1347,09.05.2026,15,41,46,47,56,22
1348,11.05.2026,24,30,37,56,64,07
1349,13.05.2026,22,31,52,56,67,15
1350,16.05.2026,08,37,40,44,65,18
1351,18.05.2026,04,13,34,61,65,12
1352,20.05.2026,10,28,30,46,57,25
1353,23.05.2026,04,16,41,48,66,26
1354,25.05.2026,17,32,48,60,64,10
1355,27.05.2026,05,14,21,31,51,13
1356,30.05.2026,01,27,35,44,52,12
1357,01.06.2026,02,42,47,57,58,14
1358,03.06.2026,14,16,38,55,64,12
1359,06.06.2026,16,32,55,59,64,03
1360,08.06.2026,03,24,34,43,49,20
1361,10.06.2026,12,31,38,60,66,14
1362,13.06.2026,03,13,44,50,53,02
1363,15.06.2026,25,55,57,60,62,23
1364,17.06.2026,03,26,49,53,61,12
1365,20.06.2026,16,20,44,48,50,15
1366,22.06.2026,17,19,21,45,48,13
1367,24.06.2026,13,14,16,21,38,14
1368,27.06.2026,03,16,28,30,59,11
1369,29.06.2026,10,14,41,53,59,03
1370,01.07.2026,02,06,26,39,68,06
1371,04.07.2026,17,38,46,50,69,20
1372,06.07.2026,17,44,63,66,67,04
1373,08.07.2026,12,29,37,43,55,18
1374,11.07.2026,08,10,14,45,59,05
1375,13.07.2026,05,25,36,40,48,03
1376,15.07.2026,02,07,18,29,38,16
1377,18.07.2026,09,14,44,50,56,03
1378,20.07.2026,02,09,44,53,59,08
1379,22.07.2026,04,05,22,50,58,01
1380,25.07.2026,03,04,24,36,47,17
